ID,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,total_emotions,total_sentiments
111,0.0426,0.234,0.0213,0.0638,0.2979,0.0909,0.9091,0.0213,0.1064,0.2128,47,33
112,0.0408,0.2041,0.0408,0.1224,0.2449,0.2,0.8,0.0408,0.0816,0.2245,49,20
113,0.0706,0.1882,0.0471,0.1059,0.2471,0.1915,0.8085,0.0471,0.0941,0.2,85,47
114,0.087,0.1739,0.0725,0.087,0.2319,0.2647,0.7353,0.0725,0.1304,0.1449,69,34
115,0.0482,0.1807,0.0482,0.1084,0.253,0.0976,0.9024,0.0482,0.0843,0.2289,83,41
116,0.044,0.2088,0.044,0.0659,0.2308,0.1282,0.8718,0.044,0.1429,0.2198,91,39
117,0.0732,0.2317,0.0488,0.0976,0.2439,0.2308,0.7692,0.0488,0.1098,0.1463,82,39
118,0.05,0.2,0.05,0.15,0.25,0.3333,0.6667,0.05,0.15,0.1,20,9
119,0.0656,0.2131,0.0492,0.0656,0.2459,0.2222,0.7778,0.082,0.082,0.1967,61,36
120,0.0455,0.2121,0.0455,0.0606,0.2879,0.1471,0.8529,0.0455,0.0758,0.2273,66,34
121,0.0,0.3529,0.0,0.0,0.2941,0.0,1.0,0.0,0.1765,0.1765,17,9
122,0.0606,0.303,0.0606,0.0606,0.2424,0.2,0.8,0.0303,0.0909,0.1515,33,15
123,0.0385,0.2692,0.0,0.0385,0.1923,0.15,0.85,0.0,0.1538,0.3077,26,20
124,0.0732,0.1951,0.0732,0.122,0.2195,0.2273,0.7727,0.0488,0.0732,0.1951,41,22
125,0.0435,0.3043,0.0435,0.0,0.2609,0.1905,0.8095,0.0435,0.0435,0.2609,23,21
126,0.0,0.3125,0.0,0.0,0.3438,0.1,0.9,0.0625,0.0625,0.2188,32,20
127,0.0769,0.3846,0.0,0.1538,0.1538,0.1429,0.8571,0.0,0.0769,0.1538,13,14
128,0.0,0.3077,0.0,0.0,0.1538,0.1111,0.8889,0.0769,0.0,0.4615,13,9
129,0.0,0.4,0.0,0.0,0.2,0.0,1.0,0.0,0.2,0.2,10,11
130,0.0,0.26,0.0,0.08,0.3,0.0488,0.9512,0.0,0.12,0.24,50,41
131,0.0256,0.2821,0.0,0.0256,0.3077,0.04,0.96,0.0256,0.1026,0.2308,39,25
132,0.0,0.1,0.0,0.1,0.1,0.0667,0.9333,0.0,0.0,0.7,10,15
133,0.0488,0.2439,0.0244,0.0488,0.2439,0.1333,0.8667,0.0244,0.0732,0.2927,41,30
134,0.0,0.1905,0.0,0.0,0.4286,0.0769,0.9231,0.0476,0.0952,0.2381,21,13
135,0.0,0.2979,0.0,0.0213,0.3191,0.0714,0.9286,0.0,0.1277,0.234,47,28
136,0.0513,0.2308,0.0513,0.0256,0.3077,0.1,0.9,0.0256,0.1026,0.2051,39,20
137,0.0303,0.3333,0.0303,0.0303,0.2727,0.2222,0.7778,0.0909,0.0909,0.1212,33,18
138,0.0,0.4091,0.0,0.0,0.2273,0.0588,0.9412,0.0,0.0909,0.2727,22,17
139,0.0588,0.1765,0.0,0.1176,0.2353,0.1818,0.8182,0.0588,0.0588,0.2941,17,11
140,0.0,0.625,0.0,0.0,0.125,0.4286,0.5714,0.0,0.0,0.25,8,7
141,0.1579,0.2632,0.0,0.0,0.1579,0.25,0.75,0.0,0.0526,0.3684,19,12
142,0.0,0.5,0.0,0.0,0.3333,0.1667,0.8333,0.0,0.0,0.1667,12,6
143,0.2308,0.2308,0.0,0.0,0.0769,0.375,0.625,0.0,0.0769,0.3846,13,8
144,0.0,0.2,0.0,0.0667,0.4,0.0,1.0,0.0,0.0667,0.2667,15,7
