ID,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,total_emotions,total_sentiments
99,0.027,0.2162,0.027,0.0541,0.2973,0.1667,0.8333,0.0,0.1081,0.2703,37,24
100,0.0492,0.2295,0.0492,0.0492,0.3279,0.1818,0.8182,0.0164,0.082,0.1967,61,33
101,0.0,0.25,0.0,0.0625,0.25,0.0667,0.9333,0.0,0.125,0.3125,16,15
102,0.0,0.2703,0.0,0.0,0.3243,0.0,1.0,0.0,0.1081,0.2973,37,23
103,0.0,0.1667,0.0,0.0,0.3333,0.0,1.0,0.0,0.1667,0.3333,12,14
104,0.0,0.12,0.04,0.04,0.36,0.0,1.0,0.04,0.04,0.36,25,19
105,0.0333,0.1333,0.0,0.1,0.3333,0.1,0.9,0.0,0.0333,0.3667,30,20
106,0.0,0.2143,0.0,0.0,0.3571,0.0667,0.9333,0.0,0.1429,0.2857,14,15
107,0.0,0.2593,0.0,0.0741,0.3333,0.0,1.0,0.037,0.0741,0.2222,27,23
108,0.0,0.1905,0.0,0.0952,0.2381,0.0625,0.9375,0.0,0.0952,0.381,21,16
109,0.0,0.25,0.0,0.0,0.3,0.0,1.0,0.05,0.1,0.3,20,15
110,0.0,0.1481,0.037,0.037,0.2963,0.1,0.9,0.0,0.1481,0.3333,27,20
111,0.0,0.2667,0.0,0.1333,0.2667,0.0,1.0,0.0,0.0,0.3333,15,12
112,0.0,0.2564,0.0,0.0,0.3333,0.0,1.0,0.0,0.1538,0.2564,39,27
113,0.0,0.1951,0.0,0.0244,0.2683,0.0,1.0,0.0,0.1707,0.3415,41,20
114,0.0,0.2647,0.0,0.0,0.3235,0.069,0.931,0.0,0.0588,0.3529,34,29
115,0.0588,0.1765,0.0,0.1176,0.2941,0.1053,0.8947,0.0588,0.0588,0.2353,17,19
116,0.069,0.1724,0.0345,0.069,0.2069,0.0833,0.9167,0.069,0.1034,0.2759,29,24
117,0.04,0.24,0.0,0.08,0.16,0.0385,0.9615,0.04,0.08,0.36,25,26
118,0.0,0.2759,0.0,0.0,0.2414,0.0857,0.9143,0.0,0.1379,0.3448,29,35
119,0.0,0.2083,0.0,0.0417,0.2917,0.0476,0.9524,0.0,0.0833,0.375,24,21
120,0.0185,0.2222,0.037,0.0556,0.2037,0.125,0.875,0.0185,0.1481,0.2963,54,24
121,0.027,0.1892,0.0,0.0541,0.2432,0.1765,0.8235,0.1081,0.0541,0.3243,37,34
122,0.0789,0.1579,0.0789,0.0789,0.1579,0.2727,0.7273,0.1842,0.0263,0.2368,38,33
123,0.0769,0.1538,0.0192,0.0769,0.1923,0.3438,0.6562,0.1731,0.0962,0.2115,52,32
124,0.0635,0.1905,0.0159,0.0952,0.1746,0.3182,0.6818,0.1429,0.0476,0.2698,63,44
125,0.05,0.15,0.05,0.075,0.15,0.3571,0.6429,0.175,0.05,0.3,40,28
126,0.0488,0.2439,0.0,0.0244,0.1951,0.3913,0.6087,0.1707,0.122,0.1951,41,23
127,0.0488,0.122,0.0,0.0976,0.2195,0.375,0.625,0.1951,0.0976,0.2195,41,32
128,0.0556,0.25,0.0278,0.0278,0.1944,0.2759,0.7241,0.1389,0.0556,0.25,36,29
129,0.0,0.125,0.0,0.0,0.2083,0.3158,0.6842,0.25,0.0417,0.375,24,19
130,0.0175,0.2281,0.0175,0.0702,0.193,0.2162,0.7838,0.0877,0.0877,0.2982,57,37
131,0.0625,0.1875,0.0625,0.1042,0.2083,0.2222,0.7778,0.1042,0.0625,0.2083,48,27
132,0.0244,0.2683,0.0244,0.0,0.2439,0.2083,0.7917,0.122,0.122,0.1951,41,24
133,0.0263,0.2632,0.0,0.0526,0.3421,0.1429,0.8571,0.0789,0.0789,0.1579,38,28
134,0.1,0.12,0.02,0.04,0.22,0.2973,0.7027,0.16,0.08,0.26,50,37
135,0.0714,0.2143,0.0476,0.0714,0.1667,0.2917,0.7083,0.119,0.0952,0.2143,42,24
136,0.0704,0.169,0.0282,0.0563,0.2817,0.2632,0.7368,0.1127,0.0845,0.1972,71,38
137,0.0455,0.25,0.0227,0.0227,0.1818,0.2353,0.7647,0.0682,0.1364,0.2727,44,34
138,0.0714,0.2,0.0429,0.0429,0.1571,0.3256,0.6744,0.1143,0.0571,0.3143,70,43
139,0.0513,0.2051,0.0,0.0513,0.2564,0.1935,0.8065,0.1026,0.0513,0.2821,39,31
140,0.0208,0.2917,0.0208,0.0625,0.1875,0.0976,0.9024,0.0208,0.0625,0.3333,48,41
141,0.0357,0.2143,0.0,0.0714,0.1429,0.25,0.75,0.1786,0.1071,0.25,28,20
142,0.0,0.1842,0.0,0.0,0.2368,0.1786,0.8214,0.1316,0.1579,0.2895,38,28
143,0.04,0.18,0.02,0.08,0.22,0.2222,0.7778,0.12,0.08,0.26,50,27
144,0.0833,0.1667,0.0278,0.0556,0.1667,0.3478,0.6522,0.1389,0.1389,0.2222,36,23
145,0.0571,0.2,0.0,0.0286,0.1714,0.25,0.75,0.0857,0.1143,0.3429,35,20
146,0.0,0.2143,0.0,0.0,0.2857,0.1667,0.8333,0.1786,0.1071,0.2143,28,30
147,0.0286,0.2571,0.0286,0.0,0.2857,0.0588,0.9412,0.0,0.0857,0.3143,35,17
148,0.0,0.3043,0.0,0.0435,0.2609,0.125,0.875,0.087,0.0435,0.2609,23,16
149,0.0,0.2286,0.0571,0.0286,0.2286,0.2,0.8,0.0571,0.0571,0.3429,35,25
150,0.0,0.3,0.0,0.0,0.275,0.1071,0.8929,0.075,0.1,0.25,40,28
151,0.0,0.4286,0.0,0.0,0.1786,0.1481,0.8519,0.0357,0.0357,0.3214,28,27
152,0.0,0.2593,0.037,0.0,0.3333,0.0952,0.9048,0.0741,0.0741,0.2222,27,21
