ID,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,total_emotions,total_sentiments
349,0.0952,0.1905,0.0476,0.0952,0.1905,0.5,0.5,0.0,0.1905,0.1905,21,14
350,0.087,0.1304,0.087,0.1304,0.087,0.5333,0.4667,0.1739,0.1304,0.1739,23,15
351,0.0,0.2069,0.0345,0.0345,0.2414,0.0556,0.9444,0.069,0.1379,0.2759,29,18
352,0.1333,0.1667,0.0667,0.1667,0.1667,0.4444,0.5556,0.0667,0.1333,0.1,30,18
353,0.0488,0.1951,0.0488,0.0976,0.2195,0.2632,0.7368,0.0976,0.122,0.1707,41,19
354,0.0,0.1667,0.0667,0.0667,0.2,0.2105,0.7895,0.1,0.1,0.3,30,19
355,0.0323,0.2581,0.0323,0.0323,0.1935,0.2222,0.7778,0.0,0.1935,0.2581,31,18
356,0.0606,0.2727,0.0303,0.0909,0.1212,0.4375,0.5625,0.0909,0.1818,0.1515,33,16
357,0.0286,0.1714,0.0571,0.0286,0.1714,0.35,0.65,0.1714,0.1143,0.2571,35,20
358,0.0541,0.1892,0.0811,0.1351,0.1351,0.4737,0.5263,0.1081,0.1622,0.1351,37,19
359,0.1333,0.1667,0.0667,0.1333,0.1,0.4286,0.5714,0.1333,0.1333,0.1333,30,14
360,0.1,0.2333,0.0667,0.1,0.1667,0.3333,0.6667,0.0333,0.1333,0.1667,30,12
